date_time,year,date,hour,data_recorded,data_reviewed,observer,time,direction,length,frame,range,confidence,comments
2025-03-02T03:00:00Z,2025,2025-03-02,3H 0M 0S,Full,15 min,as,3:09:03,upstream,74.9,2937,14.54,1,NA
2025-03-02T03:00:00Z,2025,2025-03-02,3H 0M 0S,Full,15 min,jw,3:09:01,upstream,71.2,2927,14.34,1,NA
2025-03-02T03:15:00Z,2025,2025-03-02,3H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T03:15:00Z,2025,2025-03-02,3H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T03:30:00Z,2025,2025-03-02,3H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T03:30:00Z,2025,2025-03-02,3H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T03:45:00Z,2025,2025-03-02,3H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T03:45:00Z,2025,2025-03-02,3H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T04:00:00Z,2025,2025-03-02,4H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T04:00:00Z,2025,2025-03-02,4H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T04:15:00Z,2025,2025-03-02,4H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T04:15:00Z,2025,2025-03-02,4H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T04:30:00Z,2025,2025-03-02,4H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T04:30:00Z,2025,2025-03-02,4H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T04:45:00Z,2025,2025-03-02,4H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T04:45:00Z,2025,2025-03-02,4H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T05:00:00Z,2025,2025-03-02,5H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T05:00:00Z,2025,2025-03-02,5H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T05:15:00Z,2025,2025-03-02,5H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T05:15:00Z,2025,2025-03-02,5H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T05:30:00Z,2025,2025-03-02,5H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T05:30:00Z,2025,2025-03-02,5H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T05:45:00Z,2025,2025-03-02,5H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T05:45:00Z,2025,2025-03-02,5H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T06:00:00Z,2025,2025-03-02,6H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T06:00:00Z,2025,2025-03-02,6H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T06:15:00Z,2025,2025-03-02,6H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T06:15:00Z,2025,2025-03-02,6H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T06:30:00Z,2025,2025-03-02,6H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T06:30:00Z,2025,2025-03-02,6H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T06:45:00Z,2025,2025-03-02,6H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T06:45:00Z,2025,2025-03-02,6H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T07:00:00Z,2025,2025-03-02,7H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T07:00:00Z,2025,2025-03-02,7H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T07:15:00Z,2025,2025-03-02,7H 15M 0S,Full,15 min,as,7:17:41,upstream,65.3,874,14.75,1,NA
2025-03-02T07:15:00Z,2025,2025-03-02,7H 15M 0S,Full,15 min,jw,7:17:53,upstream,62.9,933,14.56,1,NA
2025-03-02T07:30:00Z,2025,2025-03-02,7H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T07:30:00Z,2025,2025-03-02,7H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T07:45:00Z,2025,2025-03-02,7H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T07:45:00Z,2025,2025-03-02,7H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T08:00:00Z,2025,2025-03-02,8H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T08:00:00Z,2025,2025-03-02,8H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T08:15:00Z,2025,2025-03-02,8H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T08:15:00Z,2025,2025-03-02,8H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T08:30:00Z,2025,2025-03-02,8H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T08:30:00Z,2025,2025-03-02,8H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T08:45:00Z,2025,2025-03-02,8H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T08:45:00Z,2025,2025-03-02,8H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T09:00:00Z,2025,2025-03-02,9H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T09:00:00Z,2025,2025-03-02,9H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T09:15:00Z,2025,2025-03-02,9H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T09:15:00Z,2025,2025-03-02,9H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T09:30:00Z,2025,2025-03-02,9H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T09:30:00Z,2025,2025-03-02,9H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T09:45:00Z,2025,2025-03-02,9H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T09:45:00Z,2025,2025-03-02,9H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T10:00:00Z,2025,2025-03-02,10H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T10:00:00Z,2025,2025-03-02,10H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T10:15:00Z,2025,2025-03-02,10H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T10:15:00Z,2025,2025-03-02,10H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T10:30:00Z,2025,2025-03-02,10H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T10:30:00Z,2025,2025-03-02,10H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T10:45:00Z,2025,2025-03-02,10H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T10:45:00Z,2025,2025-03-02,10H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T11:00:00Z,2025,2025-03-02,11H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T11:00:00Z,2025,2025-03-02,11H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T11:15:00Z,2025,2025-03-02,11H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T11:15:00Z,2025,2025-03-02,11H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T11:30:00Z,2025,2025-03-02,11H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T11:30:00Z,2025,2025-03-02,11H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T11:45:00Z,2025,2025-03-02,11H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T11:45:00Z,2025,2025-03-02,11H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T12:00:00Z,2025,2025-03-02,12H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T12:00:00Z,2025,2025-03-02,12H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T12:15:00Z,2025,2025-03-02,12H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T12:15:00Z,2025,2025-03-02,12H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T12:30:00Z,2025,2025-03-02,12H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T12:30:00Z,2025,2025-03-02,12H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T12:45:00Z,2025,2025-03-02,12H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T12:45:00Z,2025,2025-03-02,12H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T13:00:00Z,2025,2025-03-02,13H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T13:00:00Z,2025,2025-03-02,13H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T13:15:00Z,2025,2025-03-02,13H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T13:15:00Z,2025,2025-03-02,13H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T13:30:00Z,2025,2025-03-02,13H 30M 0S,Full,15 min,as,13:31:22,upstream,35.6,439,11.94,1,NA
2025-03-02T13:30:00Z,2025,2025-03-02,13H 30M 0S,Full,15 min,as,13:32:54,upstream,44.7,943,8.15,1,NA
2025-03-02T13:30:00Z,2025,2025-03-02,13H 30M 0S,Full,15 min,jw,13:32:54,upstream,41.8,941,8.11,1,NA
2025-03-02T13:45:00Z,2025,2025-03-02,13H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T13:45:00Z,2025,2025-03-02,13H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T14:00:00Z,2025,2025-03-02,14H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T14:00:00Z,2025,2025-03-02,14H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T14:15:00Z,2025,2025-03-02,14H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T14:15:00Z,2025,2025-03-02,14H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T14:30:00Z,2025,2025-03-02,14H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T14:30:00Z,2025,2025-03-02,14H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T14:45:00Z,2025,2025-03-02,14H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T14:45:00Z,2025,2025-03-02,14H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T15:00:00Z,2025,2025-03-02,15H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T15:00:00Z,2025,2025-03-02,15H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T15:15:00Z,2025,2025-03-02,15H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T15:15:00Z,2025,2025-03-02,15H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T15:30:00Z,2025,2025-03-02,15H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T15:30:00Z,2025,2025-03-02,15H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T15:45:00Z,2025,2025-03-02,15H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T15:45:00Z,2025,2025-03-02,15H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T16:00:00Z,2025,2025-03-02,16H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T16:00:00Z,2025,2025-03-02,16H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T16:15:00Z,2025,2025-03-02,16H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T16:15:00Z,2025,2025-03-02,16H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T16:30:00Z,2025,2025-03-02,16H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T16:30:00Z,2025,2025-03-02,16H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T16:45:00Z,2025,2025-03-02,16H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T16:45:00Z,2025,2025-03-02,16H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T17:00:00Z,2025,2025-03-02,17H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T17:00:00Z,2025,2025-03-02,17H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T17:15:00Z,2025,2025-03-02,17H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T17:15:00Z,2025,2025-03-02,17H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T17:30:00Z,2025,2025-03-02,17H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T17:30:00Z,2025,2025-03-02,17H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T17:45:00Z,2025,2025-03-02,17H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T17:45:00Z,2025,2025-03-02,17H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T18:00:00Z,2025,2025-03-02,18H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T18:00:00Z,2025,2025-03-02,18H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T18:15:00Z,2025,2025-03-02,18H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T18:15:00Z,2025,2025-03-02,18H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T18:30:00Z,2025,2025-03-02,18H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T18:30:00Z,2025,2025-03-02,18H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T18:45:00Z,2025,2025-03-02,18H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T18:45:00Z,2025,2025-03-02,18H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T19:00:00Z,2025,2025-03-02,19H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T19:00:00Z,2025,2025-03-02,19H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T19:15:00Z,2025,2025-03-02,19H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T19:15:00Z,2025,2025-03-02,19H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T19:30:00Z,2025,2025-03-02,19H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T19:30:00Z,2025,2025-03-02,19H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T19:45:00Z,2025,2025-03-02,19H 45M 0S,Full,15 min,as,19:58:20,upstream,74,4334,8.72,1,NA
2025-03-02T19:45:00Z,2025,2025-03-02,19H 45M 0S,Full,15 min,jw,19:58:20,upstream,68.9,4334,8.72,1,NA
2025-03-02T20:00:00Z,2025,2025-03-02,20H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T20:00:00Z,2025,2025-03-02,20H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T20:15:00Z,2025,2025-03-02,20H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T20:15:00Z,2025,2025-03-02,20H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T20:30:00Z,2025,2025-03-02,20H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T20:30:00Z,2025,2025-03-02,20H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T20:45:00Z,2025,2025-03-02,20H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T20:45:00Z,2025,2025-03-02,20H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T21:00:00Z,2025,2025-03-02,21H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T21:00:00Z,2025,2025-03-02,21H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T21:15:00Z,2025,2025-03-02,21H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T21:15:00Z,2025,2025-03-02,21H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T21:30:00Z,2025,2025-03-02,21H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T21:30:00Z,2025,2025-03-02,21H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T21:45:00Z,2025,2025-03-02,21H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T21:45:00Z,2025,2025-03-02,21H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T22:00:00Z,2025,2025-03-02,22H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T22:00:00Z,2025,2025-03-02,22H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T22:15:00Z,2025,2025-03-02,22H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T22:15:00Z,2025,2025-03-02,22H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T22:30:00Z,2025,2025-03-02,22H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T22:30:00Z,2025,2025-03-02,22H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T22:45:00Z,2025,2025-03-02,22H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T22:45:00Z,2025,2025-03-02,22H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T23:00:00Z,2025,2025-03-02,23H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T23:00:00Z,2025,2025-03-02,23H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T23:15:00Z,2025,2025-03-02,23H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T23:15:00Z,2025,2025-03-02,23H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T23:30:00Z,2025,2025-03-02,23H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T23:30:00Z,2025,2025-03-02,23H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T23:45:00Z,2025,2025-03-02,23H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-02T23:45:00Z,2025,2025-03-02,23H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T00:00:00Z,2025,2025-03-03,0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T00:00:00Z,2025,2025-03-03,0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T00:15:00Z,2025,2025-03-03,15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T00:15:00Z,2025,2025-03-03,15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T00:30:00Z,2025,2025-03-03,30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T00:30:00Z,2025,2025-03-03,30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T00:45:00Z,2025,2025-03-03,45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T00:45:00Z,2025,2025-03-03,45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T01:00:00Z,2025,2025-03-03,1H 0M 0S,Full,15 min,as,1:10:40,upstream,76.5,3457,11.04,1,NA
2025-03-03T01:00:00Z,2025,2025-03-03,1H 0M 0S,Full,15 min,jw,1:10:32,upstream,69.6,3413,10.1,1,NA
2025-03-03T01:15:00Z,2025,2025-03-03,1H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T01:15:00Z,2025,2025-03-03,1H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T01:30:00Z,2025,2025-03-03,1H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T01:30:00Z,2025,2025-03-03,1H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T01:45:00Z,2025,2025-03-03,1H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T01:45:00Z,2025,2025-03-03,1H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T02:00:00Z,2025,2025-03-03,2H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T02:00:00Z,2025,2025-03-03,2H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T02:15:00Z,2025,2025-03-03,2H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T02:15:00Z,2025,2025-03-03,2H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T02:30:00Z,2025,2025-03-03,2H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T02:30:00Z,2025,2025-03-03,2H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T02:45:00Z,2025,2025-03-03,2H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T02:45:00Z,2025,2025-03-03,2H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T03:00:00Z,2025,2025-03-03,3H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T03:00:00Z,2025,2025-03-03,3H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T03:15:00Z,2025,2025-03-03,3H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T03:15:00Z,2025,2025-03-03,3H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T03:30:00Z,2025,2025-03-03,3H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T03:30:00Z,2025,2025-03-03,3H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T03:45:00Z,2025,2025-03-03,3H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T03:45:00Z,2025,2025-03-03,3H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T04:00:00Z,2025,2025-03-03,4H 0M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T04:00:00Z,2025,2025-03-03,4H 0M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T04:15:00Z,2025,2025-03-03,4H 15M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T04:15:00Z,2025,2025-03-03,4H 15M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T04:30:00Z,2025,2025-03-03,4H 30M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T04:30:00Z,2025,2025-03-03,4H 30M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T04:45:00Z,2025,2025-03-03,4H 45M 0S,Full,15 min,as,No Fish,NA,NA,NA,NA,NA,NA
2025-03-03T04:45:00Z,2025,2025-03-03,4H 45M 0S,Full,15 min,jw,No Fish,NA,NA,NA,NA,NA,NA
