Year,Date ,Hour,DataRecorded,DataReviewed,Observer,Time,Frame,Direction,Range,Length,Confidence,Comments
2024,3/20/2024,2:00,Full,First 30,AS,2:13:33,4198,upstream,8.8,70.8,1,
2024,3/20/2024,2:30,Full,Second 30,AS,No fish,,,,,,
2024,3/20/2024,3:00,Full,First 30,AS,3:26:49,8277,upstream,8.58,69,1,
2024,3/20/2024,3:30,Full,Second 30,AS,No fish,,,,,,
2024,3/20/2024,4:00,Full,First 30,AS,4:14:12,4383,downstream,6.59,83,1,
2024,3/20/2024,4:30,Full,Second 30,AS,4:50:27,6321,upstream,10.13,72.5,1,
2024,3/20/2024,4:30,Full,Second 30,AS,4:53:16,7176,upstream,18.95,84.6,1,
2024,3/20/2024,5:00,Full,First 30,AS,No fish,,,,,,
2024,3/20/2024,5:30,Full,Second 30,AS,No fish,,,,,,
2024,3/20/2024,6:00,Full,First 30,AS,No fish,,,,,,
2024,3/20/2024,6:30,Full,Second 30,AS,No fish,,,,,,
2024,3/20/2024,7:00,Full,First 30,AS,No fish,,,,,,
2024,3/20/2024,7:30,Full,Second 30,AS,No fish,,,,,,
2024,3/20/2024,8:00,Full,First 30,AS,No fish,,,,,,
2024,3/20/2024,8:30,Full,Second 30,AS,8:55:05,7740,upstream,14.22,54,1,
2024,3/20/2024,9:00,Full,First 30,AS,No fish,,,,,,
2024,3/20/2024,9:30,Full,Second 30,AS,No fish,,,,,,
2024,3/20/2024,10:00,Full,First 30,AS,No fish,,,,,,
2024,3/20/2024,10:30,Full,Second 30,AS,No fish,,,,,,
2024,3/20/2024,11:00,Full,First 30,AS,No fish,,,,,,
2024,3/20/2024,11:30,Full,Second 30,AS,No fish,,,,,,
2024,3/20/2024,12:00,Partial,First 30,AS,No fish,,,,,,"12:00 to 12:13, 13 min recorded and reviewed"
2024,3/20/2024,12:30,Partial,Second 30,AS,No fish,,,,,,"12:50 to 12:59, 9 min recorded and reviewed"
2024,3/20/2024,13:00,Full,First 30,AS,13:02:29,282,upstream,10.02,83.4,1,
2024,3/20/2024,13:30,Full,Second 30,AS,No fish,,,,,,
2024,3/20/2024,14:00,Full,First 30,AS,No fish,,,,,,
2024,3/20/2024,14:30,Full,Second 30,AS,No fish,,,,,,
2024,3/20/2024,15:00,Full,First 30,AS,15:27:31,7309,upstream,14.27,74.3,1,
2024,3/20/2024,15:30,Full,Second 30,AS,15:31:22,418,upstream,11.71,69.2,1,
2024,3/20/2024,15:30,Full,Second 30,AS,15:37:37,2343,upstream,7.97,66.6,1,
2024,3/20/2024,16:00,Full,First 30,AS,16:04:05,1250,downstream,10.49,78.5,1,
2024,3/20/2024,16:00,Full,First 30,AS,16:04:06,1255,downstream,10.12,77.4,1,
2024,3/20/2024,16:30,Full,Second 30,AS,No fish,,,,,,
2024,3/20/2024,17:00,Full,First 30,AS,No fish,,,,,,
2024,3/20/2024,17:30,Full,Second 30,AS,17:54:48,7624,upstream,9.45,75.7,1,
2024,3/20/2024,17:30,Full,Second 30,AS,17:54:50,7632,upstream,10.28,77.4,1,
2024,3/20/2024,18:00,Full,First 30,AS,No fish,,,,,,
2024,3/20/2024,18:30,Full,Second 30,AS,No fish,,,,,,
2024,3/20/2024,19:00,Full,First 30,AS,No fish,,,,,,
2024,3/20/2024,19:30,Full,Second 30,AS,19:44:53,4553,downstream,12.5,87.9,1,
2024,3/20/2024,19:30,Full,Second 30,AS,19:51:24,6549,upstream,11.84,69.7,1,
2024,3/20/2024,20:00,Full,First 30,AS,20:05:09,1570,downstream,16.9,86.7,1,
2024,3/20/2024,20:00,Full,First 30,AS,20:08:03,2468,upstream,12.25,69.6,1,
2024,3/20/2024,20:30,Full,Second 30,AS,20:38:22,2554,upstream,7.09,79.6,1,
2024,3/20/2024,20:30,Full,Second 30,AS,20:44:55,4551,upstream,15.11,85.7,1,
2024,3/20/2024,20:30,Full,Second 30,AS,20:48:04,5531,upstream,7.54,60.4,1,
2024,3/20/2024,20:30,Full,Second 30,AS,20:59:53,9154,downstream,10.03,87,1,
2024,3/20/2024,21:00,Full,First 30,AS,21:03:44,1143,upstream,14,88,1,
2024,3/20/2024,21:00,Full,First 30,AS,21:04:49,1472,downstream,7.52,59.5,1,
2024,3/20/2024,21:00,Full,First 30,AS,21:05:48,1772,downstream,14.17,75.9,1,
2024,3/20/2024,21:00,Full,First 30,AS,21:11:44,3498,upstream,8.62,71.5,1,
2024,3/20/2024,21:30,Full,Second 30,AS,No fish,,,,,,
2024,3/20/2024,22:00,Full,First 30,AS,No fish,,,,,,
2024,3/20/2024,22:30,Full,Second 30,AS,22:46:03,4957,upstream,8.85,67.3,1,
2024,3/20/2024,22:30,Full,Second 30,AS,22:57:20,8446,upstream,16.24,65,1,
2024,3/20/2024,23:00,Full,First 30,AS,No fish,,,,,,
2024,3/20/2024,23:30,Full,Second 30,AS,23:53:13,6806,upstream,15.83,79,1,
2024,3/21/2024,0:00,Full,First 30,AS,0:08:54,2753,upstream,11.1,75.3,1,
2024,3/21/2024,0:00,Full,First 30,AS,0:26:19,8147,upstream,7.04,70.7,1,
2024,3/21/2024,0:30,Full,Second 30,AS,0:31:58,605,upstream,9.69,70.3,1,
2024,3/21/2024,0:30,Full,Second 30,AS,0:39:30,2929,downstream,12.92,68.1,1,
2024,3/21/2024,0:30,Full,Second 30,AS,0:41:36,3573,upstream,14.7,73.5,1,
2024,3/21/2024,1:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,1:30,Full,Second 30,AS,1:43:29,4180,downstream,15.39,65.8,1,
2024,3/21/2024,2:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,2:30,Full,Second 30,AS,2:51:08,6551,upstream,15.08,66,1,
2024,3/21/2024,3:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,3:30,Full,Second 30,AS,3:31:26,440,upstream,11.72,85.8,1,
2024,3/21/2024,3:30,Full,Second 30,AS,3:43:32,4175,downstream,11.38,84.1,1,
2024,3/21/2024,4:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,4:30,Full,Second 30,AS,4:47:12,5324,upstream,6.76,62.7,1,
2024,3/21/2024,5:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,5:30,Full,Second 30,AS,No fish,,,,,,
2024,3/21/2024,6:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,6:30,Full,Second 30,AS,No fish,,,,,,
2024,3/21/2024,7:00,Full,First 30,AS,7:01:02,312,upstream,12.71,61.7,1,
2024,3/21/2024,7:00,Full,First 30,AS,7:06:29,2004,downstream,11.21,86.8,1,
2024,3/21/2024,7:30,Full,Second 30,AS,No fish,,,,,,
2024,3/21/2024,8:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,8:30,Full,Second 30,AS,No fish,,,,,,
2024,3/21/2024,9:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,9:30,Full,Second 30,AS,No fish,,,,,,
2024,3/21/2024,10:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,10:30,Full,Second 30,AS,No fish,,,,,,
2024,3/21/2024,11:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,11:30,Full,Second 30,AS,No fish,,,,,,
2024,3/21/2024,12:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,12:30,Full,Second 30,AS,No fish,,,,,,
2024,3/21/2024,13:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,13:30,Full,Second 30,AS,No fish,,,,,,
2024,3/21/2024,14:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,14:30,Full,Second 30,AS,No fish,,,,,,
2024,3/21/2024,15:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,15:30,Full,Second 30,AS,No fish,,,,,,
2024,3/21/2024,16:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,16:30,Full,Second 30,AS,No fish,,,,,,
2024,3/21/2024,17:00,Full,First 30,AS,17:22:10,6822,upstream,8.45,68.5,1,
2024,3/21/2024,17:30,Full,Second 30,AS,No fish,,,,,,
2024,3/21/2024,18:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,18:30,Full,Second 30,AS,No fish,,,,,,
2024,3/21/2024,19:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,19:30,Full,Second 30,AS,No fish,,,,,,
2024,3/21/2024,20:00,Full,First 30,AS,20:07:05,2184,downstream,10.99,66.2,1,
2024,3/21/2024,20:00,Full,First 30,AS,20:08:49,2730,downstream,8.36,63.5,1,
2024,3/21/2024,20:00,Full,First 30,AS,20:09:36,2970,upstream,14.59,65.3,1,
2024,3/21/2024,20:00,Full,First 30,AS,20:09:38,2981,upstream,14.63,73.5,1,
2024,3/21/2024,20:00,Full,First 30,AS,20:16:37,5134,downstream,11.94,66.1,1,
2024,3/21/2024,20:00,Full,First 30,AS,20:17:38,5456,upstream,8.69,67.9,1,
2024,3/21/2024,20:00,Full,First 30,AS,20:18:21,5675,upstream,7.19,51,1,
2024,3/21/2024,20:00,Full,First 30,AS,20:20:38,6375,upstream,17.5,73.1,1,
2024,3/21/2024,20:30,Full,Second 30,AS,20:32:10,661,downstream,17.58,71.8,2,BC changed to confidence = 2
2024,3/21/2024,20:30,Full,Second 30,AS,20:37:29,2293,downstream,7,66.4,1,
2024,3/21/2024,20:30,Full,Second 30,AS,20:39:41,2971,upstream,18.64,72.7,1,
2024,3/21/2024,20:30,Full,Second 30,AS,20:41:24,3503,upstream,7.04,67.4,1,
2024,3/21/2024,20:30,Full,Second 30,AS,20:47:51,5501,downstream,13.99,56.1,1,
2024,3/21/2024,21:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,21:30,Full,Second 30,AS,No fish,,,,,,
2024,3/21/2024,22:00,Full,First 30,AS,22:33:34,1082,downstream,7.93,58.5,1,
2024,3/21/2024,22:30,Full,Second 30,AS,22:41:06,3413,upstream,17.24,75.3,1,
2024,3/21/2024,23:00,Full,First 30,AS,No fish,,,,,,
2024,3/21/2024,23:30,Full,Second 30,AS,23:32:55,894,upstream,12.87,76.4,1,
2024,3/22/2024,0:00,Full,First 30,JE,0:03:30,1073,upstream,9.9,58.3,1,
2024,3/22/2024,0:00,Full,First 30,JE,0:27:49,8572,upstream,12.27,66.3,1,
2024,3/22/2024,0:30,Full,Second 30,JE,No fish,,,,,,
2024,3/22/2024,1:00,Full,First 30,JE,1:24:02,7391,upstream,19.2,61.7,1,
2024,3/22/2024,1:30,Full,Second 30,JE,1:34:44,1446,upstream,15.38,66.4,1,
2024,3/22/2024,1:30,Full,Second 30,JE,1:39:03,2784,upstream,8.23,58.9,1,
2024,3/22/2024,2:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,2:30,Full,Second 30,JE,2:32:57,902,upstream,14.31,78.7,1,
2024,3/22/2024,3:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,3:30,Full,Second 30,JE,3:56:56,8321,upstream,7.4,60.9,1,
2024,3/22/2024,4:00,Full,First 30,JE,4:23:35,7281,upstream,8.35,54.7,1,
2024,3/22/2024,4:30,Full,Second 30,JE,No fish,,,,,,
2024,3/22/2024,5:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,5:30,Full,Second 30,JE,5:46:11,4992,downstream,15.56,48,1,Fish appears in middle of sonar image but appears to be travelling DS
2024,3/22/2024,6:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,6:30,Full,Second 30,JE,No fish,,,,,,
2024,3/22/2024,7:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,7:30,Full,Second 30,JE,No fish,,,,,,
2024,3/22/2024,8:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,8:30,Full,Second 30,JE,No fish,,,,,,
2024,3/22/2024,9:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,9:30,Full,Second 30,JE,No fish,,,,,,
2024,3/22/2024,10:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,10:30,Full,Second 30,JE,No fish,,,,,,
2024,3/22/2024,11:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,11:30,Full,Second 30,JE,No fish,,,,,,
2024,3/22/2024,12:00,Full,First 30,JE,12:00:14,69,upstream,13.29,63.1,1,
2024,3/22/2024,12:30,Full,Second 30,JE,No fish,,,,,,
2024,3/22/2024,13:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,13:30,Full,Second 30,JE,No fish,,,,,,
2024,3/22/2024,14:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,14:30,Full,Second 30,JE,No fish,,,,,,
2024,3/22/2024,15:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,15:30,Full,Second 30,JE,15:40:32,3213,upstream,13.97,67,1,
2024,3/22/2024,15:30,Full,Second 30,JE,15:40:35,3228,upstream,13.12,65,1,
2024,3/22/2024,15:30,Full,Second 30,JE,15:48:57,5800,upstream,7.11,60.6,1,
2024,3/22/2024,15:30,Full,Second 30,JE,15:48:58,5804,upstream,7.21,59.6,1,
2024,3/22/2024,15:30,Full,Second 30,JE,15:48:59,5810,upstream,7.39,52,1,
2024,3/22/2024,16:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,16:30,Full,Second 30,JE,No fish,,,,,,
2024,3/22/2024,17:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,17:30,Full,Second 30,JE,No fish,,,,,,
2024,3/22/2024,18:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,18:30,Full,Second 30,JE,No fish,,,,,,
2024,3/22/2024,19:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,19:30,Full,Second 30,JE,19:56:16,8072,downstream,10.94,72,1,
2024,3/22/2024,20:00,Full,First 30,JE,20:11:17,3460,upstream,19.33,56.1,1,
2024,3/22/2024,20:00,Full,First 30,JE,20:28:44,8828,downstream,8.3,56.2,1,
2024,3/22/2024,20:00,Full,First 30,JE,20:29:15,8984,upstream,14.85,57.6,1,
2024,3/22/2024,20:30,Full,Second 30,JE,20:33:07,949,upstream,15.39,69.2,1,
2024,3/22/2024,20:30,Full,Second 30,JE,20:44:14,4374,downstream,11.86,62.5,1,
2024,3/22/2024,20:30,Full,Second 30,JE,20:44:23,4419,downstream,9.35,65.7,1,
2024,3/22/2024,21:00,Full,First 30,JE,21:10:55,3338,upstream,9.61,71.7,1,
2024,3/22/2024,21:00,Full,First 30,JE,21:22:44,6947,downstream,13.99,68.9,1,
2024,3/22/2024,21:30,Full,Second 30,JE,No fish,,,,,,
2024,3/22/2024,22:00,Full,First 30,JE,22:27:24,8463,upstream,14.9,64.9,1,
2024,3/22/2024,22:30,Full,Second 30,JE,22:30:50,261,downstream,15.81,61.7,1,
2024,3/22/2024,22:30,Full,Second 30,JE,22:33:27,1062,upstream,8.93,62,1,
2024,3/22/2024,23:00,Full,First 30,JE,No fish,,,,,,
2024,3/22/2024,23:30,Full,Second 30,JE,23:58:45,8849,upstream,12.65,58.6,1,
2024,3/22/2024,23:30,Full,Second 30,JE,23:59:04,8946,upstream,10.65,65.6,1,
2024,3/22/2024,23:30,Full,Second 30,JE,23:59:10,8975,upstream,10.83,70,1,
2024,3/23/2024,0:00,Full,First 30,JE,0:24:37,7580,downstream,11.36,70.8,1,
2024,3/23/2024,0:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,1:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,1:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,2:00,Full,First 30,JE,2:18:06,5570,downstream,11.46,63.8,1,
2024,3/23/2024,2:00,Full,First 30,JE,2:22:36,6950,upstream,7.92,61.3,1,
2024,3/23/2024,2:30,Full,Second 30,JE,2:30:43,211,upstream,17.18,62.7,1,
2024,3/23/2024,2:30,Full,Second 30,JE,2:32:15,685,downstream,10.2,80,1,
2024,3/23/2024,2:30,Full,Second 30,JE,2:47:58,5536,upstream,10.23,75,1,
2024,3/23/2024,3:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,3:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,4:00,Full,First 30,JE,4:16:51,5197,upstream,15.38,67,1,
2024,3/23/2024,4:00,Full,First 30,JE,4:28:38,8808,downstream,15.39,58,1,
2024,3/23/2024,4:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,5:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,5:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,6:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,6:30,Full,Second 30,JE,6:54:58,7713,downstream,11.2,65.7,1,
2024,3/23/2024,7:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,7:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,8:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,8:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,9:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,9:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,10:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,10:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,11:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,11:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,12:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,12:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,13:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,13:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,14:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,14:30,Full,Second 30,JE,14:53:41,7235,upstream,7.28,61.7,1,
2024,3/23/2024,14:30,Full,Second 30,JE,14:53:44,7248,upstream,6.92,68.3,1,
2024,3/23/2024,15:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,15:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,16:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,16:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,17:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,17:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,18:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,18:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,19:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,19:30,Full,Second 30,JE,19:41:52,3663,upstream,11.78,70.3,1,
2024,3/23/2024,19:30,Full,Second 30,JE,19:55:08,7741,upstream,15.26,53.7,1,
2024,3/23/2024,20:00,Full,First 30,JE,20:00:02,6,upstream,15.26,67.3,1,
2024,3/23/2024,20:00,Full,First 30,JE,20:06:57,2115,upstream,6.87,63.3,1,
2024,3/23/2024,20:00,Full,First 30,JE,20:14:31,4452,downstream,13.44,46.7,1,
2024,3/23/2024,20:30,Full,Second 30,JE,20:42:28,3802,upstream,15.67,63.5,1,
2024,3/23/2024,20:30,Full,Second 30,JE,20:48:50,5765,downstream,4.82,63.8,1,
2024,3/23/2024,20:30,Full,Second 30,JE,20:57:22,8376,upstream,15.38,67.2,1,
2024,3/23/2024,21:00,Full,First 30,JE,21:08:51,2695,downstream,9.36,74.1,1,
2024,3/23/2024,21:00,Full,First 30,JE,21:20:25,6252,upstream,15.78,60.5,1,
2024,3/23/2024,21:30,Full,Second 30,JE,21:36:23,1953,downstream,9.72,58.2,1,
2024,3/23/2024,21:30,Full,Second 30,JE,21:39:17,2844,upstream,7.27,71.4,1,
2024,3/23/2024,21:30,Full,Second 30,JE,21:44:18,4382,upstream,16.11,48.1,1,
2024,3/23/2024,22:00,Full,First 30,JE,No fish,,,,,,
2024,3/23/2024,22:30,Full,Second 30,JE,No fish,,,,,,
2024,3/23/2024,23:00,Full,First 30,JE,23:16:58,5216,upstream,11.09,72.5,1,
2024,3/23/2024,23:30,Full,Second 30,JE,23:53:51,7347,downstream,13.78,62.1,1,
2024,3/23/2024,23:30,Full,Second 30,JE,23:57:39,8511,downstream,8.75,59.6,1,
2024,3/24/2024,0:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,0:30,Full,Second 30,JE,0:39:14,2820,upstream,13.23,62.1,1,
2024,3/24/2024,1:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,1:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,2:00,Full,First 30,JE,2:02:57,893,downstream,9.06,78.5,1,
2024,3/24/2024,2:00,Full,First 30,JE,2:10:05,3102,upstream,15.22,77.1,1,
2024,3/24/2024,2:00,Full,First 30,JE,2:22:18,6858,downstream,5.94,60.3,1,
2024,3/24/2024,2:00,Full,First 30,JE,2:23:11,7129,downstream,5.92,57.1,1,
2024,3/24/2024,2:30,Full,Second 30,JE,2:42:22,3797,upstream,11.79,75.4,1,
2024,3/24/2024,3:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,3:30,Full,Second 30,JE,3:44:53,4567,upstream,13.57,59.1,1,
2024,3/24/2024,4:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,4:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,5:00,Full,First 30,JE,5:27:57,8595,downstream,9.6,71.4,1,
2024,3/24/2024,5:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,6:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,6:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,7:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,7:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,8:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,8:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,9:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,9:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,10:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,10:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,11:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,11:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,12:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,12:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,13:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,13:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,14:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,14:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,15:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,15:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,16:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,16:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,17:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,17:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,18:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,18:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,19:00,Full,First 30,JE,No fish,,,,,,
2024,3/24/2024,19:30,Full,Second 30,JE,No fish,,,,,,
2024,3/24/2024,20:00,Full,First 30,JE,20:01:58,599,upstream,14,56.7,1,
2024,3/24/2024,20:00,Full,First 30,JE,20:02:26,734,upstream,15.63,56.4,1,
2024,3/24/2024,20:00,Full,First 30,JE,20:08:56,2734,upstream,12,52,1,
2024,3/24/2024,20:30,Full,Second 30,JE,20:38:11,2481,downstream,9.23,60.3,1,
2024,3/24/2024,20:30,Full,Second 30,JE,20:59:16,8962,upstream,14.82,73.6,1,
2024,3/24/2024,21:00,Full,First 30,JE,21:03:05,931,downstream,6.71,59.6,1,
2024,3/24/2024,21:00,Full,First 30,JE,21:13:27,4117,upstream,11.45,68,1,
2024,3/24/2024,21:00,Full,First 30,JE,21:26:38,8142,upstream,14.21,58.5,1,
2024,3/24/2024,21:00,Full,First 30,JE,21:26:39,8150,upstream,14.2,64.5,1,
2024,3/24/2024,21:00,Full,First 30,JE,21:26:44,8175,upstream,13.73,60,1,Three fish all travelling US together 
2024,3/24/2024,21:30,Full,Second 30,JE,21:37:53,2412,upstream,7.04,62.7,1,
2024,3/24/2024,21:30,Full,Second 30,JE,21:57:36,8498,upstream,16.63,52.8,1,
2024,3/24/2024,22:00,Full,First 30,JE,22:06:50,2104,downstream,12.8,60.6,1,
2024,3/24/2024,22:00,Full,First 30,JE,22:10:16,3149,upstream,7.25,61.5,1,
2024,3/24/2024,22:00,Full,First 30,JE,22:14:59,4587,upstream,10.32,71.7,1,
2024,3/24/2024,22:00,Full,First 30,JE,22:15:20,4700,upstream,16.34,52.4,1,
2024,3/24/2024,22:00,Full,First 30,JE,22:15:30,4748,upstream,14.38,75.9,1,
2024,3/24/2024,22:00,Full,First 30,JE,22:21:33,6613,downstream,14.75,63.5,1,
2024,3/24/2024,22:00,Full,First 30,JE,22:24:51,7623,upstream,15.26,64.1,1,
2024,3/24/2024,22:30,Full,Second 30,JE,22:30:48,242,upstream,8.16,68.8,1,
2024,3/24/2024,23:00,Full,First 30,JE,23:01:21,406,upstream,7.23,61,1,
2024,3/24/2024,23:00,Full,First 30,JE,23:07:11,2188,upstream,11.26,66.8,1,
2024,3/24/2024,23:00,Full,First 30,JE,23:07:17,2223,upstream,11.46,56.6,1,
2024,3/24/2024,23:30,Full,Second 30,JE,No fish,,,,,,
2024,3/25/2024,0:00,Full,First 30,BP,0:25:25,7828,upstream,11.28,82.20,1,
2024,3/25/2024,0:00,Full,First 30,BP,0:26:51,8272,upstream,15.00,70.90,1,
2024,3/25/2024,0:30,Full,No review,,,,,,,,
2024,3/25/2024,1:00,Full,First 30,BP,1:16:49,5172,upstream,13.59,63.50,1,
2024,3/25/2024,1:00,Full,First 30,BP,1:16:49,5172,upstream,13.91,58.80,1,2 fish paired up
2024,3/25/2024,1:00,Full,First 30,BP,1:22:15,6847,downstream,11.81,76.90,1,
2024,3/25/2024,1:30,Full,No review,,,,,,,,
2024,3/25/2024,2:00,Full,First 30,BP,2:06:07,1878,upstream,10.57,73.30,1,
2024,3/25/2024,2:30,Full,No review,,,,,,,,
2024,3/25/2024,3:00,Full,First 30,BP,3:04:29,1378,upstream,9.17,72.30,1,
2024,3/25/2024,3:30,Full,No review,,,,,,,,
2024,3/25/2024,4:00,Full,First 30,BP,4:20:27,6245,upstream,14.63,83.10,1,
2024,3/25/2024,4:00,Full,First 30,BP,4:24:51,7603,upstream,13.66,84.50,1,
2024,3/25/2024,4:30,Full,No review,,,,,,,,
2024,3/25/2024,5:00,Full,First 30,BP,5:03:47,1134,downstream,8.72,61.30,1,
2024,3/25/2024,5:00,Full,First 30,BP,5:04:07,1238,downstream,14.49,68.70,1,
2024,3/25/2024,5:30,Full,No review,,,,,,,,
2024,3/25/2024,6:00,Full,First 30,BP,6:01:10,3429,upstream,9.92,70.20,1,2 fish paired up
2024,3/25/2024,6:00,Full,First 30,BP,6:08:52,2720,downstream,11.41,58.70,1,2 fish paired up
2024,3/25/2024,6:00,Full,First 30,BP,6:08:53,2726,downstream,11.77,53.70,1,2 fish paired up
2024,3/25/2024,6:00,Full,First 30,BP,6:11:01,3379,upstream,8.46,58.70,1,2 fish paired up
2024,3/25/2024,6:30,Full,No review,,,,,,,,
2024,3/25/2024,7:00,Full,First 30,BP,No fish,,,,,,
2024,3/25/2024,7:30,Full,No review,,,,,,,,
2024,3/25/2024,8:00,Full,First 30,BP,8:00:51,254,downstream,4.22,46.60,2,"fishiest image I've seen this close to array, but still not positive. B keep at 2, bubbles"
